,Sun2000niva_old,SUN2000Niva,SUN2000Inr,SUN2000Grp,barn0_3,barn4_6,barn7_10,barn11_15,barn16_17,barn18plus,barn18_19,barn20plus,PersonNr,famID,FodesleAr,Alder
8903,75726,300,010a,"Samhällsvetenskaplig, social och humanistisk gymnasieutbildning                                     ",0,0,0,0,0,0,0,0,19060807-2151,19060807-2151,1906,52
8904,62456,6,620,Lantbruksvetenskaplig högskoleutbildning (minst 3 år)                                               ,0,0,0,0,0,0,0,0,19541125-2700,19060807-2151,1954,-48
8905,71032,527,525b,"Ingenjörsutbildning inom maskin, fordon, farkost och industriell ekonomi  (eftergymnasial)                         ",0,0,0,0,0,0,0,0,19520225-6355,19060807-2151,1952,2
8906,94935,532,108o,"Minst 30 högskolepoäng inom tjänster, ej examen                                         ",0,0,0,0,0,0,1,0,19410802-1632,19250628-1486,1941,11
8907,99936,533,311e,Högskoleutbildning i psykologi och psykoterapi (minst 3 år)                                         ,0,0,2,0,1,0,0,0,19250628-1486,19250628-1486,1925,16
8908,53116,300,010x,"Samhällsvetenskaplig, social och humanistisk gymnasieutbildning                                     ",0,0,0,0,0,0,0,0,19361107-5977,19361107-5977,1936,-11
8909,71407,5,724d,Tandhygienistutbildning                                                                             ,0,0,0,0,0,0,0,0,19700124-8349,19700124-8349,1970,-33
8910,46211,322,340a,Ekonomisk gymnasieutbildning,0,0,0,0,0,0,0,0,19780619-2574,19700124-8349,1978,-7
8911,43086,331,523e,Gymnasieutbildning inom elektro- och datateknik                   ,1,0,0,1,0,0,0,0,20011220-3737,19700124-8349,2001,-23
8912,60736,500,762d,Socionomutbildning                                                                                  ,0,0,0,0,0,0,0,0,19200607-6294,19200607-6294,1920,81
8913,96972,527,149d,Speciallärar- och specialpedagogutbildning                                                                              ,0,1,0,1,1,0,1,0,19600818-7848,19200607-6294,1960,-39
8914,27937,532,106b,"Minst 30 högskolepoäng inom lant- och skogsbruk samt djursjukvård, ej examen                         ",1,0,1,1,2,0,2,0,19230503-4360,19200607-6294,1923,37
8915,44400,522,104d,"Minst 30 högskolepoäng inom naturvetenskap, matematik och IKT ej examen                                  ",0,0,0,0,1,0,0,0,20000831-6613,19260115-8142,2000,-76
8916,26779,4,481a,Programmerar- och systemerarutbildning (eftergymnasial)                                             ,0,0,0,0,0,0,0,0,19920904-4620,19260115-8142,1992,8
8917,27863,522,106i,"Minst 30 högskolepoäng inom lant- och skogsbruk samt djursjukvård, ej examen                         ",1,0,0,1,0,0,0,0,19260115-8142,19260115-8142,1926,66
8918,42151,546,526b,"Ingenjörsutbildning inom maskin, fordon, farkost och industriell ekonomi  (eftergymnasial)                         ",0,0,0,0,0,0,0,0,19210408-2698,19210408-2698,1921,5
8919,87206,54,727x,Apotekarutbildning                                                                                  ,0,0,0,0,0,0,0,1,19760320-7963,19210408-2698,1976,-54
8920,14611,537,143a,Förskollärarutbildning                                                                              ,0,0,0,0,0,0,0,0,19460716-3327,19210408-2698,1946,30
8921,63265,556,221o,Teologisk eftergymnasial utbildning (minst 3 år)                                                           ,0,0,0,0,0,0,0,0,19981229-4933,19210408-2698,1998,-52
8922,89354,100,010a,Folkskoleutbildning och motsvarande                                                                 ,0,0,0,0,0,0,0,0,19361229-9122,19210615-1009,1936,61
8923,86406,4,840d,Transportutbildning på eftergymnasial nivå                                                          ,0,0,0,0,0,0,0,0,19210615-1009,19210615-1009,1921,15
8924,36600,6,721o,Läkarutbildning                                                                                     ,1,0,0,3,1,0,0,1,19390321-4495,19210615-1009,1939,-17
8925,77083,6,999h,"Eftergymnasial utbildning, okänd inriktning                                                                   ",0,0,0,0,0,0,0,0,19220523-3466,19220523-3466,1922,17
8926,57402,6,999g,"Eftergymnasial utbildning, okänd inriktning                                                                   ",0,0,1,0,0,0,0,0,19610225-5361,19610225-5361,1961,-38
8927,20047,300,761q,Gymnasial utbildning med inriktning mot barn och ungdom                                             ,0,0,0,0,0,0,0,0,19040915-6882,19040915-6882,1904,57
8928,99423,3,010c,Naturvetenskaplig gymnasieutbildning                                                                ,0,0,0,0,0,0,0,0,19431026-9620,19431026-9620,1943,-38
8929,74542,687,211b,Humanistisk högskoleutbildning (minst 3 år)                                                         ,0,0,0,0,0,0,0,0,19940310-5492,19160724-7342,1994,-50
8930,33289,330,525m,Gymnasieutbildning inom fordonsteknik            ,1,0,1,0,1,0,0,0,19160724-7342,19160724-7342,1916,78
8931,24134,527,146i,Lärarutbildning i praktisk-estetiska ämnen                                              ,0,0,0,0,0,0,0,0,19640611-6021,19160724-7342,1964,-47
8932,96678,413,525b,"Ingenjörsutbildning inom maskin, fordon, farkost och industriell ekonomi  (eftergymnasial)                         ",4,0,0,1,0,0,0,0,19880521-7262,19160724-7342,1988,-23
8933,59822,6,721i,Läkarutbildning                                                                                     ,0,0,0,1,0,0,0,0,19561114-4170,19060714-8432,1956,31
8934,49118,53-55,623e,Skogsbruksvetenskaplig högskoleutbildning (minst 3 år)                                              ,2,1,0,0,1,0,1,0,19060714-8432,19060714-8432,1906,50
8935,65305,323,521r,Gymnasieutbildning inom verkstadsteknik,0,1,0,0,0,0,0,1,19481124-2987,19060714-8432,1948,-42
8936,73863,559,345w,"Högskoleutbildning inom organisation, administration och förvaltning (minst 3 år)                       ",0,1,0,1,0,0,0,1,19700917-9122,19060714-8432,1970,-21
8937,54980,537,314,Ekonomutbildning (högskoleutbildning minst 3 år)                                                    ,0,0,0,0,0,0,0,0,19220824-6261,19220824-6261,1922,48
8938,38563,53-55,620,Lantbruksvetenskaplig högskoleutbildning (minst 3 år)                                               ,0,0,1,0,1,0,1,1,19251105-9245,19180626-2908,1925,-3
8939,49468,325,582f,Gymnasieutbildning inom energi och VVS       ,1,0,1,0,2,0,1,0,19970416-9717,19180626-2908,1997,-71
8940,77600,327,543f,Gymnasieutbildning inom processteknik       ,0,0,0,0,0,0,0,0,19180626-2908,19180626-2908,1918,79
8941,63156,5,840m,Transportutbildning på eftergymnasial nivå                                                          ,0,0,2,1,0,0,0,1,19890831-8493,19180626-2908,1989,-70
8942,50234,300,388b,Yrkesinriktad utbildning på gymnasial nivå inom handel och administration                           ,0,1,0,0,0,0,0,1,19271110-9920,19271110-9920,1927,61
8943,13064,300,104u,"Yrkesinriktad gymnasieutbildning inom naturvetenskap, matematik och IKT                               ",0,0,0,0,0,0,0,0,19890127-1417,19271110-9920,1989,-61
8944,30034,5,481a,Programmerar- och systemerarutbildning (eftergymnasial)                                             ,0,0,0,1,0,0,0,0,19850516-5674,19271110-9920,1985,4
8945,85255,300,811h,Hotell- och restaurangutbildning på gymnasial nivå                                                  ,0,0,0,0,0,0,0,0,19580713-4282,19030612-4168,1958,27
8946,97725,688,380p,Juridisk högskoleutbildning (minst 3 år)                                                            ,0,0,0,0,0,0,0,0,19260101-8784,19030612-4168,1926,32
8947,21087,538,211b,Humanistisk högskoleutbildning (minst 3 år)                                                         ,0,0,1,0,1,0,2,0,19880925-3720,19030612-4168,1988,-61
8948,65894,4,725d,Biomedicinsk analytikerutbildning                                         ,0,0,0,0,0,0,0,0,19030612-4168,19030612-4168,1903,85
8949,56501,558,380s,Juridisk högskoleutbildning (minst 3 år)                                                            ,0,0,0,0,0,0,0,0,19490404-3532,19321123-6754,1949,-45
8950,11163,500,861a,Polisutbildning                                                                                     ,1,1,0,1,0,0,0,1,19321123-6754,19321123-6754,1932,16
8951,43541,300,210a,Estetisk utbildning på gymnasial nivå                                                               ,1,0,1,1,0,0,1,0,19940925-9835,19321123-6754,1994,-61
8952,27720,6,522x,"Civilingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik                                        ",0,0,0,0,0,0,0,0,19990219-8700,19990219-8700,1999,-4
8953,75127,558,380m,Juridisk högskoleutbildning (minst 3 år)                                                            ,0,0,0,2,0,0,0,2,19911218-8058,19610302-5256,1991,7
8954,57040,331,523e,Gymnasieutbildning inom elektro- och datateknik                   ,0,0,0,0,1,0,0,1,19610302-5256,19610302-5256,1961,30
8955,98542,536,526b,"Ingenjörsutbildning inom maskin, fordon, farkost och industriell ekonomi  (eftergymnasial)                         ",0,0,0,0,0,0,1,0,19550815-7354,19060808-9779,1955,6
8956,78102,500,861a,Polisutbildning                                                                                     ,0,1,0,0,0,0,0,2,19071227-6148,19060808-9779,1907,47
8957,40362,557,143e,Förskollärarutbildning                                                                              ,0,0,0,0,0,0,1,0,19151109-7214,19060808-9779,1915,-8
8958,36410,537,523x,"Ingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik (eftergymnasial)                                ",0,0,1,3,4,0,0,1,19060808-9779,19060808-9779,1906,9
8959,45849,5,726a,Fysioterapeututbildning                                                       ,0,0,0,0,0,0,0,0,19911008-8627,19321130-6195,1991,-84
8960,18603,6,721c,Läkarutbildning                                                                                     ,0,0,0,0,0,0,0,1,19321130-6195,19321130-6195,1932,58
8961,23067,300,101y,Gymnasial utbildning inom pedagogik och lärarutbildning                                           ,1,0,0,0,1,0,0,0,19900405-4402,19900405-4402,1990,-57
8962,53671,6,623r,Skogsbruksvetenskaplig högskoleutbildning (minst 3 år)                                              ,0,3,0,0,2,0,0,0,19580725-7525,19220703-2255,1958,32
8963,23224,537,146h,Lärarutbildning i praktisk-estetiska ämnen                                              ,0,0,0,1,0,0,0,0,19300909-5034,19220703-2255,1930,28
8964,69889,547,549z,"Civilingenjörsutbildning inom kemi- och bioteknik, material- och geoteknik                              ",0,0,0,0,0,0,0,0,19220703-2255,19220703-2255,1922,8
8965,95901,500,762d,Socionomutbildning                                                                                  ,0,0,0,0,0,0,0,0,19090417-1230,19090417-1230,1909,13
8966,95632,6,581c,Arkitekt- och landskapsarkitektutbildning                                                           ,0,0,0,0,0,0,0,0,19170819-8538,19090417-1230,1917,-7
8967,87337,6,623n,Skogsbruksvetenskaplig högskoleutbildning (minst 3 år)                                              ,0,2,0,0,1,0,0,0,19190603-9292,19190603-9292,1919,-1
8968,94551,55,529x,Övrig civilingenjörsutbildning                                                  ,0,0,0,1,0,0,0,0,19060621-8723,19060621-8723,1906,13
8969,96203,531,312o,Samhälls- och beteendevetenskaplig högskoleutbildning (minst 3 år)                                  ,1,0,0,0,0,0,0,1,19280620-9657,19060621-8723,1928,-21
8970,57075,6,581c,Arkitekt- och landskapsarkitektutbildning                                                           ,0,0,0,0,0,0,1,0,19450430-9653,19060621-8723,1945,-16
8971,84749,6,640x,Veterinärutbildning                                                                                 ,1,1,1,1,0,0,0,1,19170614-1887,19060621-8723,1917,28
8972,12505,55,581d,Arkitekt- och landskapsarkitektutbildning                                                           ,0,0,0,0,0,0,0,0,19680619-5910,19680619-5910,1968,-50
8973,56178,413,582b,"Ingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik (eftergymnasial)                                  ",0,0,0,0,0,0,0,0,19601111-7069,19360517-8603,1960,7
8974,34670,4,724d,Tandhygienistutbildning                                                                             ,0,0,1,0,0,0,1,0,19780730-8609,19360517-8603,1978,-17
8975,24800,547,144z,Lärarutbildning för grundskolans tidiga åldrar                                                       ,0,0,0,0,0,0,0,0,19360517-8603,19360517-8603,1936,42
8976,60876,5,723l 723m,Sjuksköterskeutbildning                                                                             ,0,0,0,0,0,0,0,1,19570414-5078,19360517-8603,1957,-20
8977,30004,100,010a,Folkskoleutbildning och motsvarande                                                                 ,0,0,0,0,2,0,2,0,19531012-9059,19531012-9059,1953,4
8978,30113,325,522d,Gymnasieutbildning inom energi och VVS       ,0,0,1,0,0,0,0,1,19930413-1156,19531012-9059,1993,-39
8979,67651,55,527x,"Civilingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik                                  ",0,0,0,0,0,0,0,0,19740220-5001,19531012-9059,1974,19
8980,60132,6,542a,"Civilingenjörsutbildning inom kemi- och bioteknik, material- och geoteknik                              ",0,2,0,2,1,0,1,1,19590721-3594,19531012-9059,1959,15
8981,12740,537,149a,Speciallärar- och specialpedagogutbildning                                                                              ,0,0,0,0,0,0,0,0,19201022-9824,19201022-9824,1920,39
8982,77841,413,529b,Övrig ingenjörsutbildning (eftergymnasial),0,0,0,1,0,0,0,1,19230923-4320,19201022-9824,1923,-2
8983,47295,331,522e,Gymnasieutbildning inom elektro- och datateknik                   ,0,0,2,2,1,0,1,0,19561110-5508,19100808-9379,1956,-33
8984,52493,557,229,Humanistisk högskoleutbildning (minst 3 år)                                                         ,0,0,0,2,0,0,0,0,19240312-7968,19100808-9379,1924,32
8985,86322,547,581e,"Civilingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik                                  ",0,0,0,0,0,0,0,0,19100808-9379,19100808-9379,1910,14
8986,70280,55,525x,"Civilingenjörsutbildning inom maskin, fordon, farkost och industriell ekonomi                               ",1,1,0,1,1,0,1,3,19680407-8360,19190625-9853,1968,-57
8987,91710,300,840y,Transportutbildning på gymnasial nivå                                                               ,0,0,0,0,0,0,0,0,19611103-4958,19190625-9853,1961,6
8988,52614,551,312k,Samhälls- och beteendevetenskaplig högskoleutbildning (minst 3 år)                                  ,0,0,0,0,0,0,0,0,19190625-9853,19190625-9853,1919,42
8989,32015,558,380x,Juridisk högskoleutbildning (minst 3 år)                                                            ,0,1,0,0,0,0,0,1,19680422-2883,19580326-7826,1968,-48
8990,96287,538,380q,Juridisk högskoleutbildning (minst 3 år)                                                            ,0,0,0,0,0,0,0,0,19580326-7826,19580326-7826,1958,10
8991,39213,300,840g,Transportutbildning på gymnasial nivå                                                               ,1,0,0,0,1,0,3,0,19920221-4287,19580326-7826,1992,-33
8992,49738,557,721y,Läkarutbildning                                                                                     ,0,1,0,0,1,0,4,1,19790115-3423,19580326-7826,1979,13
8993,32544,6,211c,Konstnärlig eftergymnasial utbildning                                                               ,0,0,0,0,0,0,0,0,19040829-4898,19040829-4898,1904,75
8994,94370,300,010b,"Samhällsvetenskaplig, social och humanistisk gymnasieutbildning                                     ",0,0,1,1,0,0,0,1,19310309-2231,19040829-4898,1931,-26
8995,91821,331,522e,Gymnasieutbildning inom elektro- och datateknik                   ,0,0,0,0,3,0,0,0,19570419-8489,19040829-4898,1957,-25
8996,78504,5,727b,Receptarieutbildning                                                                                ,0,0,0,0,0,0,0,0,19530525-8529,19370916-8879,1953,4
8997,48256,200,010a,Grundskoleutbildning och motsvarande                                                                ,0,0,0,0,0,0,0,0,19370916-8879,19370916-8879,1937,16
8998,58258,556,221f,Teologisk eftergymnasial utbildning (minst 3 år)                                                           ,0,0,1,3,0,0,0,0,19761215-9357,19370916-8879,1976,-39
8999,48800,300,388b,Yrkesinriktad utbildning på gymnasial nivå inom handel och administration                           ,0,0,0,0,1,0,0,0,19911228-6780,19370916-8879,1991,-15
9000,31209,522,104p,"Minst 30 högskolepoäng inom naturvetenskap, matematik och IKT ej examen                                  ",0,1,2,1,1,0,2,2,19780521-2018,19050204-6545,1978,13
9001,89125,325,582f,Gymnasieutbildning inom energi och VVS       ,0,0,0,1,0,0,0,0,19050204-6545,19050204-6545,1905,73
9002,15678,300,762c,Omvårdnads- och omsorgsutbildning på gymnasial nivå                                                 ,0,0,0,0,0,0,0,0,19350515-6590,19050204-6545,1935,-29
9003,18196,300,101z,Gymnasial utbildning inom pedagogik och lärarutbildning                                           ,0,0,1,1,1,0,0,1,19141016-4867,19050204-6545,1914,21
9004,27739,413,321o,Journalist- och medieutbildning (eftergymnasial)                                                    ,0,0,0,0,0,0,0,0,19960904-5960,19170605-5335,1996,-81
9005,77365,6,620,Lantbruksvetenskaplig högskoleutbildning (minst 3 år)                                               ,0,1,1,0,0,0,1,0,19370423-4220,19170605-5335,1937,59
9006,58294,300,010b,"Samhällsvetenskaplig, social och humanistisk gymnasieutbildning                                     ",0,0,0,1,0,0,1,0,19170605-5335,19170605-5335,1917,20
9007,19663,5,724d,Tandhygienistutbildning                                                                             ,3,3,0,0,0,0,0,0,19870421-1482,19350923-5973,1987,-69
9008,86512,6,623h,Skogsbruksvetenskaplig högskoleutbildning (minst 3 år)                                              ,1,0,0,0,1,0,0,1,19760318-4692,19350923-5973,1976,11
9009,61321,4,726a,Fysioterapeututbildning                                                       ,0,0,2,0,0,0,0,0,19790816-1390,19350923-5973,1979,-2
9010,83595,5,863m,Militär utbildning på eftergymnasial nivå                                                       ,0,0,0,0,0,0,0,0,19350923-5973,19350923-5973,1935,44
9011,12912,522,106b,"Minst 30 högskolepoäng inom lant- och skogsbruk samt djursjukvård, ej examen                         ",0,0,0,0,0,0,0,0,19710225-3991,19021210-1082,1971,-35
9012,16759,613,321r,Journalist- och medieutbildning (eftergymnasial)                                                    ,1,1,1,0,0,0,1,0,19970309-4109,19021210-1082,1997,-25
9013,41834,300,210a,Estetisk utbildning på gymnasial nivå                                                               ,0,0,0,0,0,0,0,0,19021210-1082,19021210-1082,1902,94
9014,98837,5,863m,Militär utbildning på eftergymnasial nivå                                                       ,0,0,0,0,0,0,0,0,19370422-1893,19110808-9864,1937,-34
9015,80156,547,149a,Speciallärar- och specialpedagogutbildning                                                                              ,0,0,0,0,0,0,0,0,19971121-6732,19110808-9864,1997,-60
9016,93540,5,213n,"Medieproduktion, eftergymnasial utbildning                                                          ",0,2,1,1,0,0,0,1,19560523-9866,19110808-9864,1956,41
9017,72242,6,213a,"Medieproduktion, eftergymnasial utbildning                                                          ",0,0,0,2,2,0,0,2,19110808-9864,19110808-9864,1911,45
9018,63404,536,322l,Biblioteks- och informationsvetenskaplig högskoleutbildning (minst 3 år)                            ,1,1,0,1,0,0,0,0,19701028-3013,19230107-5242,1970,-58
9019,15045,613,321o,Journalist- och medieutbildning (eftergymnasial)                                                    ,0,0,0,0,0,0,1,1,19230107-5242,19230107-5242,1923,47
9020,87491,537,524x,"Ingenjörsutbildning inom kemi- och bioteknik, material- och geoteknik (eftergymnasial)                ",0,0,0,0,0,0,0,0,19641130-8519,19230107-5242,1964,-41
9021,35135,633,311e,Högskoleutbildning i psykologi och psykoterapi (minst 3 år)                                         ,0,0,0,0,0,0,0,1,19770831-5195,19230107-5242,1977,-12
9022,22257,666,322g,Biblioteks- och informationsvetenskaplig högskoleutbildning (minst 3 år)                            ,0,0,0,0,0,0,0,0,19690219-7378,19190219-8713,1969,8
9023,16790,412,101g,"Minst 30 högskolepoäng inom pedagogik och lärarutbildning, ej examen                                              ",0,0,0,0,0,0,0,0,19800331-3621,19190219-8713,1980,-10
9024,38023,4,840d,Transportutbildning på eftergymnasial nivå                                                          ,0,0,0,0,0,0,0,0,19410501-2457,19190219-8713,1941,39
9025,69243,537,149a,Speciallärar- och specialpedagogutbildning                                                                              ,0,0,0,0,0,0,0,0,19190219-8713,19190219-8713,1919,22
9026,43786,300,213e,Gymnasial utbildning för medieproduktion                                                            ,0,1,0,1,1,0,1,0,19490615-8161,19240703-2564,1949,-29
9027,72415,699,345q,"Högskoleutbildning inom organisation, administration och förvaltning (minst 3 år)                       ",0,0,0,1,0,0,0,1,19240703-2564,19240703-2564,1924,25
9028,75490,300,811k,Hotell- och restaurangutbildning på gymnasial nivå                                                  ,0,0,0,0,1,0,0,0,19751103-4811,19240703-2564,1975,-51
9029,65529,537,149d,Speciallärar- och specialpedagogutbildning                                                                              ,2,0,2,0,0,0,1,0,19990305-7701,19090510-6248,1999,-23
9030,13388,4,213,Konstnärlig eftergymnasial utbildning                                                               ,2,1,0,0,0,0,0,0,19180709-3817,19090510-6248,1918,81
9031,90969,500,762d,Socionomutbildning                                                                                  ,0,0,0,0,0,0,0,1,19090510-6248,19090510-6248,1909,9
9032,85784,300,840t,Transportutbildning på gymnasial nivå                                                               ,0,0,0,0,0,0,0,0,19230209-3673,19060216-6242,1923,-13
9033,73654,527,146j,Lärarutbildning i praktisk-estetiska ämnen                                              ,0,0,0,0,0,0,0,1,19570516-6239,19060216-6242,1957,-33
9034,44945,547,144t,Lärarutbildning för grundskolans tidiga åldrar                                                       ,1,0,0,1,1,0,0,0,19060216-6242,19060216-6242,1906,51
9035,31120,330,525d,Gymnasieutbildning inom fordonsteknik            ,0,0,0,0,0,0,0,2,19950826-8559,19060216-6242,1995,-88
9036,32364,536,522b,"Ingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik (eftergymnasial)                                ",0,0,0,0,2,0,1,0,19410103-9486,19090423-8313,1941,54
9037,62933,6,581c,Arkitekt- och landskapsarkitektutbildning                                                           ,0,0,0,0,0,0,0,0,19090423-8313,19090423-8313,1909,32
9038,50431,324,543c,Gymnasieutbildning inom träteknik,0,0,0,0,0,0,0,0,19580720-7820,19090423-8313,1958,-48
9039,89838,5,481a,Programmerar- och systemerarutbildning (eftergymnasial)                                             ,0,0,0,0,0,0,0,2,19580121-9288,19090423-8313,1958,0
9040,76559,547,521a,"Civilingenjörsutbildning inom maskin, fordon, farkost och industriell ekonomi                               ",0,0,0,0,0,0,0,0,19190918-8566,19190918-8566,1919,39
9041,81658,547,149a,Speciallärar- och specialpedagogutbildning                                                                              ,0,0,0,0,0,0,0,0,19600610-9929,19190918-8566,1960,-40
9042,34081,6,581d,Arkitekt- och landskapsarkitektutbildning                                                           ,0,0,0,0,0,0,0,0,19100702-6036,19100702-6036,1910,50
9043,14540,330,525s,Gymnasieutbildning inom fordonsteknik            ,0,0,0,0,0,0,0,0,19161023-7901,19100702-6036,1916,-5
9044,84883,677,314,Ekonomutbildning (högskoleutbildning minst 3 år)                                                    ,0,0,0,0,0,0,2,0,19450814-4488,19100702-6036,1945,-28
9045,94623,413,581x,"Ingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik (eftergymnasial)                                  ",0,1,0,0,0,0,1,2,19900420-3554,19100702-6036,1990,-44
9046,29370,536,529b,Övrig ingenjörsutbildning (eftergymnasial),0,0,0,0,0,0,2,0,19870204-9856,19870204-9856,1987,3
9047,93152,532,101o,"Minst 30 högskolepoäng inom pedagogik och lärarutbildning, ej examen                                              ",0,0,0,0,0,0,0,0,19960208-3876,19140815-5302,1996,-8
9048,46647,522,103s,"Minst 30 högskolepoäng inom samhällsvetenskap, ekonomi och juridik, ej examen                              ",0,1,2,0,2,0,2,0,19140815-5302,19140815-5302,1914,82
9049,98981,4,762b,Social service- och omsorgsutbildning                                                                            ,0,0,0,1,0,0,1,0,19380809-1003,19380809-1003,1938,-23
9050,66738,6,721e,Läkarutbildning                                                                                     ,1,1,0,1,0,0,0,0,19621010-5777,19050108-2750,1962,-23
9051,55151,547,143a,Förskollärarutbildning                                                                              ,0,0,0,0,0,0,0,0,19190205-2223,19050108-2750,1919,43
9052,67835,556,221v,Teologisk eftergymnasial utbildning (minst 3 år)                                                           ,0,0,0,0,0,0,0,0,19050108-2750,19050108-2750,1905,14
9053,95204,413,582b,"Ingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik (eftergymnasial)                                  ",0,0,0,0,0,0,0,0,19901215-5471,19050108-2750,1990,-85
9054,67705,300,104y,"Yrkesinriktad gymnasieutbildning inom naturvetenskap, matematik och IKT                               ",0,0,0,0,0,0,1,1,19211122-8402,19211122-8402,1921,68
9055,92324,100,010x,Folkskoleutbildning och motsvarande                                                                 ,1,0,0,0,0,0,0,0,19790828-3160,19211122-8402,1979,-57
9056,86310,532,107i,"Minst 30 högskolepoäng inom hälso- o sjukvård och social omsorg, ej examen                        ",0,0,0,1,0,0,0,0,19091123-3697,19030328-2561,1909,69
9057,49524,55,581c,Arkitekt- och landskapsarkitektutbildning                                                           ,0,0,0,0,0,0,0,0,19030328-2561,19030328-2561,1903,6
9058,13855,547,145z,"Ämneslärarutbildning, allmänna ämnen                                                                ",0,1,0,0,1,0,0,1,19700228-2869,19030328-2561,1970,-66
9059,60605,4,761c,Fritidsledarutbildning (eftergymnasial)                                                             ,0,0,0,0,0,0,0,0,19881227-3298,19310819-7425,1988,-18
9060,83261,413,321o,Journalist- och medieutbildning (eftergymnasial)                                                    ,0,0,0,2,1,0,0,0,19831218-8202,19310819-7425,1983,4
9061,34967,537,523c,"Ingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik (eftergymnasial)                                ",0,0,0,0,0,0,0,0,19310819-7425,19310819-7425,1931,52
9062,24259,55,541x,"Civilingenjörsutbildning inom kemi- och bioteknik, material- och geoteknik                              ",0,1,0,2,0,0,0,0,19000405-1722,19000405-1722,1900,31
9063,78088,688,380y,Juridisk högskoleutbildning (minst 3 år)                                                            ,0,0,0,0,0,0,0,0,19040531-2410,19040531-2410,1904,-3
9064,97494,532,104a,"Minst 30 högskolepoäng inom naturvetenskap, matematik och IKT ej examen                                  ",1,0,0,0,0,0,0,0,19760223-4721,19061215-3101,1976,-71
9065,36686,546,523f,"Ingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik (eftergymnasial)                                ",0,0,0,0,0,0,0,0,19671104-2891,19061215-3101,1967,8
9066,99435,4,999n,"Eftergymnasial utbildning, okänd inriktning                                                                   ",2,1,0,0,0,0,1,1,19061215-3101,19061215-3101,1906,60
9067,94504,322,340a,Ekonomisk gymnasieutbildning,1,2,0,0,0,0,0,0,19420711-2242,19420711-2242,1942,-35
9068,80503,300,104a,"Yrkesinriktad gymnasieutbildning inom naturvetenskap, matematik och IKT                               ",0,0,0,0,0,0,0,0,19351117-8631,19030719-1522,1935,6
9069,34978,633,221p,Teologisk eftergymnasial utbildning (minst 3 år)                                                           ,0,0,0,0,0,0,0,0,19030719-1522,19030719-1522,1903,32
9070,76490,412,103m,"Minst 30 högskolepoäng inom samhällsvetenskap, ekonomi och juridik, ej examen                              ",0,0,0,0,0,0,0,0,19780814-5794,19780814-5794,1978,-74
9071,67837,522,106j,"Minst 30 högskolepoäng inom lant- och skogsbruk samt djursjukvård, ej examen                         ",0,1,2,1,0,0,0,1,19900728-4544,19780814-5794,1990,-11
9072,20773,546,520b,"Ingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik (eftergymnasial)                                ",3,0,1,1,2,0,2,0,19190720-5743,19060111-4517,1919,71
9073,63151,6,581c,Arkitekt- och landskapsarkitektutbildning                                                           ,0,0,0,0,0,0,2,0,19860708-4272,19060111-4517,1986,-66
9074,93584,300,761t,Gymnasial utbildning med inriktning mot barn och ungdom                                             ,0,0,0,0,0,0,0,0,19370714-1006,19060111-4517,1937,49
9075,43461,559,345d,"Högskoleutbildning inom organisation, administration och förvaltning (minst 3 år)                       ",0,1,0,0,0,0,0,0,19060111-4517,19060111-4517,1906,31
9076,12930,4,762c,Social service- och omsorgsutbildning                                                                            ,0,0,0,0,0,0,0,0,19860826-5585,19860826-5585,1986,-79
9077,37687,547,146i,Lärarutbildning i praktisk-estetiska ämnen                                              ,0,2,0,1,1,0,0,0,19560305-6245,19560305-6245,1956,30
9078,30842,536,221f,Teologisk eftergymnasial utbildning (minst 3 år)                                                           ,0,0,0,0,0,0,0,0,19380617-1771,19380617-1771,1938,18
9079,50933,633,311l,Högskoleutbildning i psykologi och psykoterapi (minst 3 år)                                         ,0,0,0,0,0,0,0,0,19880623-6913,19380617-1771,1988,-49
9080,23053,413,526b,"Ingenjörsutbildning inom maskin, fordon, farkost och industriell ekonomi  (eftergymnasial)                         ",1,1,0,0,2,0,0,1,19680201-3169,19300622-6440,1968,20
9081,37106,300,104a,"Yrkesinriktad gymnasieutbildning inom naturvetenskap, matematik och IKT                               ",0,0,1,0,0,0,0,0,19850226-8488,19300622-6440,1985,-16
9082,59620,536,542b,"Ingenjörsutbildning inom kemi- och bioteknik, material- och geoteknik (eftergymnasial)                ",0,0,0,0,0,0,0,0,19300622-6440,19300622-6440,1930,55
9083,22568,327,542d,Gymnasieutbildning inom processteknik       ,1,0,0,1,0,0,1,0,19300713-2732,19300622-6440,1930,0
9084,75722,4,725d,Biomedicinsk analytikerutbildning                                         ,0,0,0,0,0,0,0,0,19780219-1878,19000114-8614,1978,-47
