<<<<<<< Updated upstream
,Sun2000niva_old,SUN2000Niva,SUN2000Inr,SUN2000Grp,Barn0_3,Barn4_6,Barn7_10,Barn11_15,Barn16_17,Barn18plus,Barn18_19,Barn20plus,PersonNr,FamId,FodesleAr,Alder
6736,34371,300,811f,Hotell- och restaurangutbildning på gymnasial nivå                                                  ,0,1,1,1,0,1,0,0,19030502-1995,19030502-1995,1903,87
6737,42717,329,542g,Gymnasieutbildning inom textil- och konfektionsteknik            ,1,1,1,0,1,5,0,0,19370612-8182,19370612-8182,1937,53
6738,85577,300,101y,Gymnasial utbildning inom pedagogik och lärarutbildning                                           ,1,2,2,1,2,0,0,0,19050428-9704,19001229-7442,1905,85
"6739,65634,532,210b,""Minst 30 högskolepoäng inom humaniora och konst, ej examen                                        "",0,0,0,0,0,0,0,0,19580119-2375,19001229-7442,1958,32"
6740,19573,5,840m,Transportutbildning på eftergymnasial nivå                                                          ,0,0,0,0,0,0,0,0,19001229-7442,19001229-7442,1900,89
6741,59262,300,388b,Yrkesinriktad utbildning på gymnasial nivå inom handel och administration                           ,1,0,1,0,2,3,0,0,19700601-9561,19021113-8952,1970,20
6742,25526,557,149a,Speciallärar- och specialpedagogutbildning                                                                              ,0,1,0,0,0,1,0,0,19021113-8952,19021113-8952,1902,87
6743,43639,677,340,Ekonomutbildning (högskoleutbildning minst 3 år)                                                    ,1,1,1,0,0,1,0,0,19611211-5757,19021113-8952,1961,28
6744,69113,547,529a,Övrig civilingenjörsutbildning                                                  ,1,0,0,1,1,0,0,0,19340308-4040,19340308-4040,1934,56
"6745,92824,300,010x,""Samhällsvetenskaplig, social och humanistisk gymnasieutbildning                                     "",1,0,0,0,1,0,0,0,19730113-2641,19340308-4040,1973,17"
"6746,54746,412,108f,""Minst 30 högskolepoäng inom tjänster, ej examen                                         "",1,1,1,0,0,0,0,0,19501121-3148,19340308-4040,1950,39"
"6747,11661,532,106l,""Minst 30 högskolepoäng inom lant- och skogsbruk samt djursjukvård, ej examen                         "",0,0,0,0,0,0,0,0,19650703-3460,19151107-7266,1965,25"
6748,79422,300,388b,Yrkesinriktad utbildning på gymnasial nivå inom handel och administration                           ,0,0,0,0,0,3,0,0,19151107-7266,19151107-7266,1915,74
6749,48944,329,542q,Gymnasieutbildning inom textil- och konfektionsteknik            ,2,1,1,0,1,0,0,0,19460428-6196,19151107-7266,1946,44
6750,16718,300,811n,Hotell- och restaurangutbildning på gymnasial nivå                                                  ,0,0,0,0,0,0,0,0,19650124-4929,19151107-7266,1965,25
6751,50528,330,525b,Gymnasieutbildning inom fordonsteknik            ,1,1,1,1,2,1,0,0,19560810-9208,19400413-2392,1956,34
6752,53169,300,723v,Omvårdnads- och omsorgsutbildning på gymnasial nivå                                                 ,0,0,0,0,0,0,0,0,19400413-2392,19400413-2392,1940,50
6753,81080,4,762c,Social service- och omsorgsutbildning                                                                            ,0,0,2,1,1,1,0,0,19421107-6134,19400413-2392,1942,47
6754,44084,666,322u,Biblioteks- och informationsvetenskaplig högskoleutbildning (minst 3 år)                            ,0,0,0,1,1,0,0,0,19520111-7170,19141015-5383,1952,38
"6755,20115,412,106x,""Minst 30 högskolepoäng inom lant- och skogsbruk samt djursjukvård, ej examen                         "",0,1,0,2,1,1,0,0,19141015-5383,19141015-5383,1914,76"
6756,54891,55,581c,Arkitekt- och landskapsarkitektutbildning                                                           ,2,0,0,2,1,0,0,0,19500210-2316,19141015-5383,1950,40
6757,76715,300,811r,Hotell- och restaurangutbildning på gymnasial nivå                                                  ,0,0,0,0,0,0,0,0,19270224-1171,19141015-5383,1927,63
"6758,25506,300,010a,""Samhällsvetenskaplig, social och humanistisk gymnasieutbildning                                     "",0,0,0,0,0,0,0,0,19060730-8848,19060730-8848,1906,84"
6759,45416,5,723e,Sjuksköterskeutbildning                                                                             ,0,0,0,0,0,0,0,0,19680816-4324,19060730-8848,1968,22
6760,97008,536,322r,Biblioteks- och informationsvetenskaplig högskoleutbildning (minst 3 år)                            ,0,0,1,0,0,0,0,0,19420303-6427,19060730-8848,1942,48
"6761,21603,5,999b,""Eftergymnasial utbildning, okänd inriktning                                                                   "",0,0,0,1,0,0,0,0,19050924-5620,19050924-5620,1905,85"
6762,81680,300,761q,Gymnasial utbildning med inriktning mot barn och ungdom                                             ,0,0,0,0,0,0,0,0,19170910-4391,19170910-4391,1917,73
6763,14663,557,640x,Veterinärutbildning                                                                                 ,1,0,1,1,2,0,0,0,19441115-8663,19270710-2533,1944,45
"6764,55264,300,104b,""Yrkesinriktad gymnasieutbildning inom naturvetenskap, matematik och IKT                               "",0,0,0,0,0,0,0,0,19611015-3684,19270710-2533,1961,29"
6765,20623,300,623c,Gymnasial utbildning inom lant- och skogsbruk samt djursjukvård                                     ,0,0,0,0,0,0,0,0,19270710-2533,19270710-2533,1927,63
6766,31271,4,481a,Programmerar- och systemerarutbildning (eftergymnasial)                                             ,1,0,0,0,1,0,0,0,19641016-2283,19081023-9570,1964,26
"6767,37885,312,105j,""Tekniskt gymnasium, 1-3 år                                                                          "",0,0,0,0,0,0,0,0,19410203-5032,19081023-9570,1941,49"
6768,85947,688,380p,Juridisk högskoleutbildning (minst 3 år)                                                            ,0,0,1,0,0,0,0,0,19081023-9570,19081023-9570,1908,82
6769,83433,6,529a,Övrig civilingenjörsutbildning                                                  ,0,0,0,0,0,0,0,0,19031116-7149,19031116-7149,1903,86
6770,42987,330,525t,Gymnasieutbildning inom fordonsteknik            ,0,0,1,1,0,1,0,0,19450121-3725,19450121-3725,1945,45
6771,85070,300,724x,Tandvårdsutbildning på gymnasial nivå                                                               ,0,1,2,0,1,0,0,0,19521202-3841,19521202-3841,1952,37
"6772,29522,6,525x,""Civilingenjörsutbildning inom maskin, fordon, farkost och industriell ekonomi                               "",0,1,2,2,0,0,0,0,19020325-7165,19020325-7165,1902,88"
6773,18939,551,312b,Samhälls- och beteendevetenskaplig högskoleutbildning (minst 3 år)                                  ,0,0,1,0,0,0,0,0,19260421-6656,19260421-6656,1926,64
6774,63852,332,340a,Ekonomisk gymnasieutbildning,0,0,0,0,0,0,0,0,19640122-1627,19260421-6656,1964,26
6775,28645,4,481a,Programmerar- och systemerarutbildning (eftergymnasial)                                             ,0,0,1,1,1,1,0,0,19500318-5970,19260421-6656,1950,40
6776,45862,5,725d,Biomedicinsk analytikerutbildning                                         ,1,2,0,0,0,1,0,0,19080317-1930,19080317-1930,1908,82
6777,85729,300,840d,Transportutbildning på gymnasial nivå                                                               ,0,0,0,0,0,0,0,0,19660516-4851,19080317-1930,1966,24
6778,90249,6,581c,Arkitekt- och landskapsarkitektutbildning                                                           ,0,0,0,0,1,0,0,0,19660723-6254,19080317-1930,1966,24
6779,72245,200,010x,Grundskoleutbildning och motsvarande                                                                ,2,1,1,1,0,1,0,0,19430621-6311,19430621-6311,1943,47
6780,29241,557,146b,Yrkeslärarutbildning                                                                                ,1,2,0,2,1,0,0,0,19180522-9816,19060122-1232,1918,72
6781,72118,5,725d,Biomedicinsk analytikerutbildning                                         ,0,0,0,0,0,0,0,0,19060122-1232,19060122-1232,1906,84
"6782,94409,546,582b,""Ingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik (eftergymnasial)                                  "",0,0,0,0,2,1,0,0,19181103-4667,19181103-4667,1918,71"
"6783,69391,300,999x,""Gymnasial utbildning, okänd inriktning                                                                 "",2,0,0,1,1,0,0,0,19600328-3410,19180612-9554,1960,30"
6784,19046,413,010c,Naturvetenskaplig gymnasieutbildning                                                                ,0,0,0,0,0,0,0,0,19180612-9554,19180612-9554,1918,72
6785,56465,331,522e,Gymnasieutbildning inom elektro- och datateknik                   ,0,1,0,1,0,2,0,0,19301007-2240,19180612-9554,1930,60
6786,18758,5,761c,Fritidsledarutbildning (eftergymnasial)                                                             ,0,1,1,0,1,0,0,0,19360616-8933,19360616-8933,1936,54
"6787,33061,532,107q,""Minst 30 högskolepoäng inom hälso- o sjukvård och social omsorg, ej examen                        "",0,0,0,0,0,0,0,0,19660314-8953,19070815-9601,1966,24"
6788,29511,300,623c,Gymnasial utbildning inom lant- och skogsbruk samt djursjukvård                                     ,0,0,0,0,0,0,0,0,19070815-9601,19070815-9601,1907,83
6789,82694,538,211b,Humanistisk högskoleutbildning (minst 3 år)                                                         ,1,0,0,1,0,2,0,0,19710725-7218,19070815-9601,1971,19
6790,96397,6,213,Konstnärlig eftergymnasial utbildning                                                               ,0,0,0,0,2,1,0,0,19170423-2292,19170423-2292,1917,73
6791,98926,331,522e,Gymnasieutbildning inom elektro- och datateknik                   ,0,1,0,0,0,0,0,0,19680428-7079,19170423-2292,1968,22
"6792,72470,532,101a,""Minst 30 högskolepoäng inom pedagogik och lärarutbildning, ej examen                                              "",0,0,1,0,1,0,0,0,19500810-8956,19170423-2292,1950,40"
6793,55617,5,481a,Programmerar- och systemerarutbildning (eftergymnasial)                                             ,0,0,0,0,0,0,0,0,19680129-4184,19130811-9691,1968,22
6794,85693,6,640x,Veterinärutbildning                                                                                 ,0,0,0,0,0,0,0,0,19130811-9691,19130811-9691,1913,77
"6795,28139,300,010b,""Samhällsvetenskaplig, social och humanistisk gymnasieutbildning                                     "",0,1,1,2,0,0,0,0,19670330-9189,19130811-9691,1967,23"
6796,64348,557,144u,Lärarutbildning för grundskolans tidiga åldrar                                                       ,0,1,0,0,0,0,0,0,19601202-1463,19200814-7828,1960,29
6797,68888,5,725d,Biomedicinsk analytikerutbildning                                         ,1,1,1,0,0,2,0,0,19200814-7828,19200814-7828,1920,70
6798,69741,100,010a,Folkskoleutbildning och motsvarande                                                                 ,0,0,0,0,0,0,0,0,19251116-6049,19200814-7828,1925,64
6799,92278,324,543c,Gymnasieutbildning inom träteknik,0,0,1,0,0,0,0,0,19651217-8231,19331008-7201,1965,24
6800,28083,329,542f,Gymnasieutbildning inom textil- och konfektionsteknik            ,0,0,0,3,0,0,0,0,19650603-6774,19331008-7201,1965,25
6801,44859,537,529b,Övrig ingenjörsutbildning (eftergymnasial),2,2,2,0,0,0,0,0,19331008-7201,19331008-7201,1933,57
6802,75657,4,761c,Fritidsledarutbildning (eftergymnasial)                                                             ,3,0,1,3,0,0,0,0,19670826-1271,19320216-5331,1967,23
"6803,72908,412,103s,""Minst 30 högskolepoäng inom samhällsvetenskap, ekonomi och juridik, ej examen                              "",1,0,0,0,0,0,0,0,19320216-5331,19320216-5331,1932,58"
6804,67804,5,723b,Sjuksköterskeutbildning                                                                             ,0,0,0,0,0,0,0,0,19490604-8722,19120112-4535,1949,41
6805,31000,413,321k,Journalist- och medieutbildning (eftergymnasial)                                                    ,2,2,0,0,0,0,0,0,19120112-4535,19120112-4535,1912,78
6806,86960,500,861a,Polisutbildning                                                                                     ,0,0,0,0,0,0,0,0,19440204-9277,19090414-5931,1944,46
"6807,58694,55,520a,""Civilingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik                                        "",1,1,0,0,1,0,0,0,19120322-2252,19090414-5931,1912,78"
6808,89042,328,541j,Gymnasieutbildning inom livsmedel       ,0,0,0,0,0,0,0,0,19090414-5931,19090414-5931,1909,81
6809,80124,547,144y,Lärarutbildning för grundskolans tidiga åldrar                                                       ,0,0,0,0,0,0,0,0,19300528-4694,19090414-5931,1930,60
6810,46545,6,622,Lantbruksvetenskaplig högskoleutbildning (minst 3 år)                                               ,0,0,0,0,1,0,0,0,19370712-6109,19220228-1486,1937,53
6811,32800,537,143b,Fritidspedagogutbildning                                                                            ,2,1,2,0,2,0,0,0,19220228-1486,19220228-1486,1922,68
6812,29092,531,312c,Samhälls- och beteendevetenskaplig högskoleutbildning (minst 3 år)                                  ,0,0,0,0,0,0,0,0,19730720-2135,19330505-1766,1973,17
6813,45635,200,010x,Grundskoleutbildning och motsvarande                                                                ,0,1,1,0,0,0,0,0,19330505-1766,19330505-1766,1933,57
6814,52393,537,146b,Yrkeslärarutbildning                                                                                ,0,0,0,0,0,0,0,0,19051111-8602,19051111-8602,1905,84
6815,32754,323,521n,Gymnasieutbildning inom verkstadsteknik,0,0,0,0,1,0,0,0,19141002-4107,19051111-8602,1914,76
6816,62465,5,726b,Arbetsterapeututbildning                                                                            ,2,3,1,1,0,0,0,0,19221104-5160,19221104-5160,1922,67
"6817,28572,4,213m,""Medieproduktion, eftergymnasial utbildning                                                          "",0,0,0,0,0,0,0,0,19520404-9184,19221104-5160,1952,38"
6818,31461,300,388b,Yrkesinriktad utbildning på gymnasial nivå inom handel och administration                           ,0,0,0,0,0,0,0,0,19600216-6402,19221104-5160,1960,30
6819,81006,556,221q,Teologisk eftergymnasial utbildning (minst 3 år)                                                           ,0,0,0,0,0,0,0,0,19480804-8107,19480804-8107,1948,42
"6820,38120,300,010b,""Samhällsvetenskaplig, social och humanistisk gymnasieutbildning                                     "",1,4,1,0,0,0,0,0,19510716-7001,19480804-8107,1951,39"
"6821,92508,537,580b,""Ingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik (eftergymnasial)                                  "",0,0,0,0,0,0,0,0,19730519-7627,19480804-8107,1973,17"
6822,57060,547,581d,Arkitekt- och landskapsarkitektutbildning                                                           ,0,1,0,2,1,0,0,0,19200427-6448,19140127-3817,1920,70
6823,35962,200,010a,Grundskoleutbildning och motsvarande                                                                ,0,0,0,0,0,0,0,0,19140127-3817,19140127-3817,1914,76
6824,39581,323,521o,Gymnasieutbildning inom verkstadsteknik,0,0,1,0,0,0,0,0,19621224-2203,19140127-3817,1962,27
6825,41218,6,481a,Programmerar- och systemerarutbildning (eftergymnasial)                                             ,2,1,1,1,0,1,0,0,19270630-2840,19140127-3817,1927,63
6826,85160,323,521a,Gymnasieutbildning inom verkstadsteknik,0,0,0,0,0,0,0,0,19170113-5757,19041106-1392,1917,73
6827,49141,4,211c,Konstnärlig eftergymnasial utbildning                                                               ,1,0,0,0,0,0,0,0,19651209-5455,19041106-1392,1965,24
6828,38550,200,010a,Grundskoleutbildning och motsvarande                                                                ,0,0,0,0,0,0,0,0,19041106-1392,19041106-1392,1904,85
6829,39035,4,724d,Tandhygienistutbildning                                                                             ,0,0,0,0,1,1,0,0,19310926-1885,19310926-1885,1931,59
6830,92851,331,523e,Gymnasieutbildning inom elektro- och datateknik                   ,0,0,0,0,0,1,0,0,19430720-6559,19310926-1885,1943,47
6831,20586,324,543c,Gymnasieutbildning inom träteknik,0,0,0,0,0,0,0,0,19100402-6753,19100402-6753,1910,80
6832,13537,500,861a,Polisutbildning                                                                                     ,0,0,0,0,0,0,0,0,19360920-1530,19100402-6753,1936,54
6833,96188,551,481b,Naturvetenskaplig högskoleutbildning (minst 3 år)                                                   ,1,1,1,2,0,0,0,0,19430404-6408,19100402-6753,1943,47
6834,10621,557,640x,Veterinärutbildning                                                                                 ,0,0,0,0,0,0,0,0,19211120-2947,19211120-2947,1921,68
6835,49751,4,762a,Social service- och omsorgsutbildning                                                                            ,0,0,0,1,0,0,0,0,19570629-1964,19371225-3417,1957,33
6836,44796,300,213j,Gymnasial utbildning för medieproduktion                                                            ,1,0,0,0,0,1,0,0,19420502-7684,19371225-3417,1942,48
6837,99532,300,811o,Hotell- och restaurangutbildning på gymnasial nivå                                                  ,0,0,0,0,0,0,0,0,19371225-3417,19371225-3417,1937,52
6838,51957,6,640a,Veterinärutbildning                                                                                 ,0,0,1,1,0,1,0,0,19601015-8413,19150819-3962,1960,30
6839,61427,300,723x,Omvårdnads- och omsorgsutbildning på gymnasial nivå                                                 ,0,0,0,0,0,0,0,0,19650702-7848,19150819-3962,1965,25
"6840,92384,412,108i,""Minst 30 högskolepoäng inom tjänster, ej examen                                         "",1,1,0,0,0,0,0,0,19341117-4812,19150819-3962,1934,55"
"6841,25589,522,104x,""Minst 30 högskolepoäng inom naturvetenskap, matematik och IKT ej examen                                  "",1,1,1,0,2,3,0,0,19150819-3962,19150819-3962,1915,75"
"6842,81620,6,999q,""Eftergymnasial utbildning, okänd inriktning                                                                   "",0,3,1,0,0,0,0,0,19431015-2749,19340424-2697,1943,47"
6843,19427,5,840r,Transportutbildning på eftergymnasial nivå                                                          ,0,0,0,0,0,0,0,0,19670408-6437,19340424-2697,1967,23
6844,63406,55,581c,Arkitekt- och landskapsarkitektutbildning                                                           ,0,2,3,0,0,1,0,0,19340424-2697,19340424-2697,1934,56
6845,94867,329,542l,Gymnasieutbildning inom textil- och konfektionsteknik            ,0,0,0,0,0,0,0,0,19361001-3040,19110619-8935,1936,54
"6846,90061,413,523c,""Ingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik (eftergymnasial)                                "",0,0,0,0,0,0,0,0,19110619-8935,19110619-8935,1911,79"
6847,46467,5,761c,Fritidsledarutbildning (eftergymnasial)                                                             ,0,0,1,0,0,1,0,0,19521108-9508,19521108-9508,1952,37
"6848,10681,6,523a-523b,""Civilingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik                                        "",1,1,1,1,1,0,0,0,19600316-2867,19521108-9508,1960,30"
6849,14450,300,101a,Gymnasial utbildning inom pedagogik och lärarutbildning                                           ,0,0,0,0,0,0,0,0,19660103-5439,19050104-3674,1966,24
6850,76898,300,724k,Tandvårdsutbildning på gymnasial nivå                                                               ,0,0,0,0,1,0,0,0,19050104-3674,19050104-3674,1905,85
6851,93908,537,314,Ekonomutbildning (högskoleutbildning minst 3 år)                                                    ,0,0,1,0,0,2,0,0,19580122-3102,19450113-9228,1958,32
6852,13535,611,312l,Samhälls- och beteendevetenskaplig högskoleutbildning (minst 3 år)                                  ,0,0,0,0,1,0,0,0,19450113-9228,19450113-9228,1945,45
6853,31076,551,312g,Samhälls- och beteendevetenskaplig högskoleutbildning (minst 3 år)                                  ,0,0,0,1,0,0,0,0,19180823-1873,19180823-1873,1918,72
"6854,82860,55,521a,""Civilingenjörsutbildning inom maskin, fordon, farkost och industriell ekonomi                               "",1,0,0,0,0,0,0,0,19540105-9499,19180823-1873,1954,36"
6855,53784,5,762c,Social service- och omsorgsutbildning                                                                            ,0,0,0,2,0,0,0,0,19430613-7607,19180823-1873,1943,47
6856,84270,300,840d,Transportutbildning på gymnasial nivå                                                               ,0,0,0,0,0,0,0,0,19721025-9176,19721025-9176,1972,18
"6857,52387,532,105q,""Minst 30 högskolepoäng inom teknik och tillverkning, ej examen                                                 "",0,0,1,2,0,0,0,0,19670729-9568,19670729-9568,1967,23"
6858,15914,300,811g,Hotell- och restaurangutbildning på gymnasial nivå                                                  ,0,0,1,0,0,0,0,0,19401025-8079,19241004-3762,1940,50
6859,19653,4,725d,Biomedicinsk analytikerutbildning                                         ,0,0,0,0,0,0,0,0,19241004-3762,19241004-3762,1924,66
"6860,24563,522,101x,""Minst 30 högskolepoäng inom pedagogik och lärarutbildning, ej examen                                              "",0,0,0,0,0,0,0,0,19600304-6124,19241004-3762,1960,30"
"6861,22829,6,524a,""Civilingenjörsutbildning inom kemi- och bioteknik, material- och geoteknik                              "",1,0,0,0,0,0,0,0,19680923-1950,19241004-3762,1968,22"
6862,94307,300,388b,Yrkesinriktad utbildning på gymnasial nivå inom handel och administration                           ,0,0,0,0,0,0,0,0,19490430-3170,19490430-3170,1949,41
6863,21631,6,623r,Skogsbruksvetenskaplig högskoleutbildning (minst 3 år)                                              ,1,0,0,1,1,0,0,0,19460817-8214,19321219-8805,1946,44
6864,49280,413,321o,Journalist- och medieutbildning (eftergymnasial)                                                    ,0,1,0,0,1,0,0,0,19321219-8805,19321219-8805,1932,57
6865,78261,6,640x,Veterinärutbildning                                                                                 ,0,1,0,0,1,0,0,0,19680809-8100,19321219-8805,1968,22
6866,48593,613,321r,Journalist- och medieutbildning (eftergymnasial)                                                    ,0,0,0,0,0,1,0,0,19631128-9243,19190614-2652,1963,26
6867,51811,4,761c,Fritidsledarutbildning (eftergymnasial)                                                             ,0,0,0,0,0,0,0,0,19400406-3150,19190614-2652,1940,50
"6868,89838,532,107h,""Minst 30 högskolepoäng inom hälso- o sjukvård och social omsorg, ej examen                        "",0,0,0,0,0,0,0,0,19190614-2652,19190614-2652,1919,71"
"6869,48120,522,103v,""Minst 30 högskolepoäng inom samhällsvetenskap, ekonomi och juridik, ej examen                              "",0,0,0,0,0,0,0,0,19261012-9259,19261012-9259,1926,64"
6870,81337,53-55,622,Lantbruksvetenskaplig högskoleutbildning (minst 3 år)                                               ,1,2,0,0,1,0,0,0,19441025-4937,19261012-9259,1944,46
6871,69044,500,762d,Socionomutbildning                                                                                  ,0,0,0,0,0,0,0,0,19350823-3414,19261012-9259,1935,55
6872,31092,6,529a,Övrig civilingenjörsutbildning                                                  ,0,0,0,0,0,0,0,0,19171214-9611,19171214-9611,1917,72
6873,59886,329,542r,Gymnasieutbildning inom textil- och konfektionsteknik            ,1,1,0,0,0,1,0,0,19450725-8200,19171214-9611,1945,45
6874,51385,547,143b,Fritidspedagogutbildning                                                                            ,0,0,0,0,0,0,0,0,19190125-4256,19190125-4256,1919,71
"6875,84933,6,999w,""Eftergymnasial utbildning, okänd inriktning                                                                   "",0,0,0,0,0,0,0,0,19731215-9825,19190125-4256,1973,16"
6876,61673,500,861a,Polisutbildning                                                                                     ,1,0,0,1,0,1,0,0,19380524-3561,19250805-5542,1938,52
6877,41044,547,149d,Speciallärar- och specialpedagogutbildning                                                                              ,0,0,0,0,0,0,0,0,19310228-4881,19250805-5542,1931,59
"6878,70289,300,010a,""Samhällsvetenskaplig, social och humanistisk gymnasieutbildning                                     "",1,0,0,0,1,0,0,0,19250805-5542,19250805-5542,1925,65"
6879,29911,5,725d,Biomedicinsk analytikerutbildning                                         ,0,1,0,0,0,0,0,0,19590814-3834,19510327-4041,1959,31
6880,22521,500,861a,Polisutbildning                                                                                     ,0,0,0,0,0,0,0,0,19720703-4729,19510327-4041,1972,18
6881,72760,300,213u,Gymnasial utbildning för medieproduktion                                                            ,1,0,0,0,0,0,0,0,19510327-4041,19510327-4041,1951,39
"6882,70111,522,104b,""Minst 30 högskolepoäng inom naturvetenskap, matematik och IKT ej examen                                  "",0,0,0,0,0,0,0,0,19710307-7288,19510327-4041,1971,19"
"6883,75119,300,010b,""Samhällsvetenskaplig, social och humanistisk gymnasieutbildning                                     "",0,0,0,0,0,0,0,0,19450902-5163,19290402-6770,1945,45"
6884,90764,55,581d,Arkitekt- och landskapsarkitektutbildning                                                           ,0,0,0,0,0,0,0,0,19290402-6770,19290402-6770,1929,61
"6885,40621,300,999o,""Gymnasial utbildning, okänd inriktning                                                                 "",2,0,1,0,0,0,0,0,19480707-7701,19480707-7701,1948,42"
6886,94769,557,146b,Yrkeslärarutbildning                                                                                ,1,0,0,2,0,2,0,0,19260307-1693,19260307-1693,1926,64
"6887,13927,546,582x,""Ingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik (eftergymnasial)                                  "",1,0,1,2,0,0,0,0,19421027-3987,19260307-1693,1942,48"
6888,19022,4,727b,Receptarieutbildning                                                                                ,0,0,0,0,0,0,0,0,19730919-4398,19080409-5931,1973,17
6889,29274,536,221u,Teologisk eftergymnasial utbildning (minst 3 år)                                                           ,0,1,2,1,1,0,0,0,19300712-4861,19080409-5931,1930,60
6890,77160,633,221y,Teologisk eftergymnasial utbildning (minst 3 år)                                                           ,0,0,0,0,0,0,0,0,19080409-5931,19080409-5931,1908,82
6891,81789,500,861a,Polisutbildning                                                                                     ,2,2,0,1,1,0,0,0,19620220-9623,19080409-5931,1962,28
6892,59694,537,149a,Speciallärar- och specialpedagogutbildning                                                                              ,0,0,0,1,1,0,0,0,19400414-7258,19400414-7258,1940,50
"6893,71699,522,106y,""Minst 30 högskolepoäng inom lant- och skogsbruk samt djursjukvård, ej examen                         "",0,0,0,0,0,0,0,0,19611104-6321,19400414-7258,1961,28"
"6894,21734,522,103k,""Minst 30 högskolepoäng inom samhällsvetenskap, ekonomi och juridik, ej examen                              "",0,2,0,0,0,1,0,0,19310818-1224,19000312-5754,1931,59"
6895,48026,6,640a,Veterinärutbildning                                                                                 ,0,1,0,1,1,0,0,0,19000312-5754,19000312-5754,1900,90
"6896,60323,322,105z,""Tekniskt gymnasium, 1-3 år                                                                          "",0,0,0,0,0,1,0,0,19421230-7002,19030607-5412,1942,47"
6897,76338,527,149d,Speciallärar- och specialpedagogutbildning                                                                              ,0,0,0,1,0,0,0,0,19030607-5412,19030607-5412,1903,87
6898,13442,688,380h,Juridisk högskoleutbildning (minst 3 år)                                                            ,0,0,0,0,0,0,0,0,19270221-7543,19030607-5412,1927,63
"6899,44707,6,213y,""Medieproduktion, eftergymnasial utbildning                                                          "",1,1,1,0,1,0,0,0,19260129-3666,19061006-5000,1926,64"
"6900,62990,547,527a,""Civilingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik                                  "",0,0,0,0,0,0,0,0,19420927-2122,19061006-5000,1942,48"
"6901,31991,522,103p,""Minst 30 högskolepoäng inom samhällsvetenskap, ekonomi och juridik, ej examen                              "",0,0,1,2,1,1,0,0,19470529-6368,19061006-5000,1947,43"
6902,40726,330,525v,Gymnasieutbildning inom fordonsteknik            ,1,1,0,1,1,0,0,0,19061006-5000,19061006-5000,1906,84
6903,62472,557,146l,Lärarutbildning i praktisk-estetiska ämnen                                              ,2,3,1,1,0,2,0,0,19520829-3417,19070502-5739,1952,38
"6904,36127,300,999g,""Gymnasial utbildning, okänd inriktning                                                                 "",0,0,0,0,0,0,0,0,19461126-4212,19070502-5739,1946,43"
6905,18851,633,221p,Teologisk eftergymnasial utbildning (minst 3 år)                                                           ,0,0,0,0,0,0,0,0,19070502-5739,19070502-5739,1907,83
"6906,56762,300,104c,""Yrkesinriktad gymnasieutbildning inom naturvetenskap, matematik och IKT                               "",0,0,1,0,0,0,0,0,19621019-5616,19360615-2892,1962,28"
6907,82307,556,221t,Teologisk eftergymnasial utbildning (minst 3 år)                                                           ,1,1,2,0,1,0,0,0,19360615-2892,19360615-2892,1936,54
6908,87905,300,101f,Gymnasial utbildning inom pedagogik och lärarutbildning                                           ,1,2,1,0,0,0,0,0,19301214-5648,19301214-5648,1930,59
"6909,93947,532,105s,""Minst 30 högskolepoäng inom teknik och tillverkning, ej examen                                                 "",0,0,0,0,0,0,0,0,19370924-7227,19301214-5648,1937,53"
6910,67869,323,521q,Gymnasieutbildning inom verkstadsteknik,1,0,1,0,0,0,0,0,19511012-7023,19301214-5648,1951,39
"6911,35085,412,210b,""Minst 30 högskolepoäng inom humaniora och konst, ej examen                                        "",0,0,0,0,0,0,0,0,19600524-2756,19301214-5648,1960,30"
6912,53892,5,724d,Tandhygienistutbildning                                                                             ,0,0,0,0,0,0,0,0,19410309-8948,19410309-8948,1941,49
6913,47653,557,143a,Förskollärarutbildning                                                                              ,0,0,0,0,0,0,0,0,19560810-8264,19560810-8264,1956,34
6914,68508,557,721h,Läkarutbildning                                                                                     ,0,0,0,0,0,0,0,0,19420301-1063,19420301-1063,1942,48
6915,64927,4,213,Konstnärlig eftergymnasial utbildning                                                               ,0,0,0,0,0,0,0,0,19140329-3720,19140329-3720,1914,76
"6916,40701,522,104b,""Minst 30 högskolepoäng inom naturvetenskap, matematik och IKT ej examen                                  "",0,0,0,0,0,0,0,0,19140430-8055,19140430-8055,1914,76"
6917,70009,557,211b,Humanistisk högskoleutbildning (minst 3 år)                                                         ,1,0,0,0,0,0,0,0,19620208-5970,19620208-5970,1962,28
6918,45689,300,724h,Tandvårdsutbildning på gymnasial nivå                                                               ,0,1,0,1,0,1,0,0,19720501-4560,19220908-2845,1972,18
6919,89454,5,726b,Arbetsterapeututbildning                                                                            ,0,1,0,1,0,1,0,0,19220908-2845,19220908-2845,1922,68
6920,73147,331,523e,Gymnasieutbildning inom elektro- och datateknik                   ,0,0,1,1,0,0,0,0,19670904-6240,19220908-2845,1967,23
